Date,AHT.L,RTO.L,ABF.L,STJ.L,BATS.L,SMT.L,PRU.L,SMIN.L,SPX.L,SSE.L,BA.L,VOD.L,SDR.L,TSCO.L,RR.L,ANTO.L
2010-09-23,102.5,102.80000305175781,1067.0,282.1000061035156,2393.0,125.30000305175781,504.4375915527344,1206.0,1824.3070068359375,1133.0,337.1000061035156,168.6981964111328,1396.0,549.3530883789062,197.3217010498047,1211.0
2010-09-24,104.4000015258789,103.5999984741211,1071.0,288.8999938964844,2430.5,126.4000015258789,509.82159423828125,1227.0,1899.691650390625,1125.0,347.5,167.81199645996094,1440.0,556.06640625,202.6407928466797,1181.0
2010-09-27,107.30000305175781,102.5,1061.0,288.29998779296875,2395.0,126.0999984741211,509.82159423828125,1207.0,1927.691650390625,1125.0,346.3999938964844,165.83090209960938,1436.0,549.7330932617188,202.12600708007812,1195.0
2010-09-28,108.0999984741211,103.80000305175781,1061.0,289.6000061035156,2381.5,126.0999984741211,528.0443115234375,1214.0,1941.691650390625,1131.0,338.29998779296875,165.1531982421875,1446.0,547.5797119140625,202.98390197753906,1220.0
2010-09-29,108.69999694824219,103.5,1059.0,291.0,2380.5,126.9000015258789,525.1452026367188,1196.0,1963.2301025390625,1118.0,341.5,165.25750732421875,1437.0,548.7830810546875,210.01890563964844,1236.0
2010-09-30,109.9000015258789,103.0,1049.0,289.79998779296875,2374.5,128.0,527.2160034179688,1219.0,1938.4608154296875,1118.0,342.29998779296875,163.7978057861328,1438.0,537.06640625,207.1020050048828,1236.0
2010-10-01,110.0,101.5,1031.0,292.0,2360.5,128.39999389648438,535.9132080078125,1242.0,1940.61474609375,1120.0,343.1000061035156,165.62240600585938,1446.0,542.2597045898438,204.35659790039062,1248.0
2010-10-04,108.5,101.30000305175781,1036.0,287.6000061035156,2345.0,128.0,526.3876953125,1226.0,1941.691650390625,1123.0,342.5,165.77879333496094,1445.0,545.1096801757812,202.81239318847656,1224.0
2010-10-05,110.5,103.0,1048.0,284.0,2367.5,129.3000030517578,527.6301879882812,1240.0,1948.153076171875,1130.0,350.79998779296875,167.86410522460938,1443.0,546.2496948242188,205.90089416503906,1269.0
2010-10-06,115.0,103.69999694824219,1054.0,282.0,2370.0,130.1999969482422,532.5999755859375,1250.0,1972.92236328125,1120.0,355.3999938964844,168.80250549316406,1450.0,558.1563720703125,206.4156036376953,1313.0
2010-10-07,114.4000015258789,103.69999694824219,1055.0,275.20001220703125,2368.0,130.0,532.5999755859375,1245.0,1944.92236328125,1128.0,350.1000061035156,168.4897003173828,1462.0,554.8630981445312,203.15550231933594,1249.0
2010-10-08,114.19999694824219,102.69999694824219,1044.0,274.29998779296875,2374.5,128.0,527.2160034179688,1236.0,1955.691650390625,1129.0,351.8999938964844,168.07260131835938,1456.0,552.7730712890625,205.90089416503906,1272.0
2010-10-11,113.30000305175781,101.0,1042.0,276.29998779296875,2388.5,129.89999389648438,520.589599609375,1255.0,1958.92236328125,1137.0,355.79998779296875,169.48019409179688,1488.0,556.8897094726562,206.75880432128906,1268.0
2010-10-12,115.0999984741211,100.80000305175781,1048.0,275.29998779296875,2411.0,128.8000030517578,512.3065185546875,1260.0,1958.92236328125,1136.0,355.0,169.01100158691406,1479.0,553.6597290039062,208.13150024414062,1249.0
2010-10-13,116.30000305175781,100.69999694824219,1053.0,276.0,2434.0,131.8000030517578,516.0338745117188,1285.0,1954.61474609375,1119.0,365.0,170.8876953125,1487.0,549.6063842773438,215.33799743652344,1301.0
2010-10-14,117.0,100.30000305175781,1052.0,274.5,2416.5,130.6999969482422,512.720703125,1274.0,1944.92236328125,1116.0,366.5,173.59860229492188,1480.0,550.0496826171875,215.5095977783203,1313.0
2010-10-15,116.0,99.80000305175781,1042.0,274.0,2416.0,130.0,507.3367004394531,1261.0,1959.999267578125,1112.0,365.79998779296875,174.11990356445312,1480.0,551.1264038085938,217.91180419921875,1307.0
2010-10-18,115.69999694824219,101.4000015258789,1047.0,275.70001220703125,2447.0,129.8000030517578,516.447998046875,1251.0,1955.691650390625,1115.0,369.8999938964844,175.57960510253906,1491.0,548.403076171875,214.13690185546875,1288.0
2010-10-19,116.0,101.30000305175781,1047.0,277.0,2447.5,130.60000610351562,525.1452026367188,1250.0,1962.153076171875,1125.0,363.8999938964844,173.33790588378906,1482.0,546.3131103515625,213.62210083007812,1244.0
2010-10-20,121.4000015258789,100.19999694824219,1035.0,279.3999938964844,2461.0,130.89999389648438,521.8319702148438,1219.0,1971.845458984375,1114.0,349.8999938964844,175.52740478515625,1493.0,548.0230712890625,215.16639709472656,1264.0
2010-10-21,126.19999694824219,102.19999694824219,1060.0,276.8999938964844,2464.5,131.60000610351562,540.8829956054688,1220.0,1993.3839111328125,1129.0,357.20001220703125,174.11990356445312,1521.0,546.3131103515625,220.31390380859375,1280.0
2010-10-22,127.9000015258789,100.80000305175781,1061.0,277.6000061035156,2438.5,132.5,530.9434204101562,1204.0,1993.3839111328125,1128.0,358.3999938964844,174.11990356445312,1512.0,542.703125,220.14230346679688,1269.0
2010-10-25,127.9000015258789,103.0,1060.0,279.79998779296875,2432.5,134.1999969482422,523.4885864257812,1202.0,2013.845458984375,1117.0,354.20001220703125,172.97300720214844,1518.0,546.1231079101562,219.11279296875,1321.0
2010-10-26,127.80000305175781,102.5999984741211,1054.0,279.20001220703125,2438.0,133.3000030517578,514.7913818359375,1197.0,1997.691650390625,1108.0,347.79998779296875,174.53689575195312,1507.0,543.33642578125,218.94129943847656,1301.0
2010-10-27,124.30000305175781,101.5,1045.0,275.79998779296875,2401.0,131.3000030517578,508.1650085449219,1167.0,1982.61474609375,1109.0,343.3999938964844,173.38999938964844,1525.0,537.06640625,216.02430725097656,1299.0
2010-10-28,124.30000305175781,100.9000015258789,1049.0,277.5,2404.5,132.39999389648438,522.2462158203125,1172.0,1973.999267578125,1115.0,348.3999938964844,177.97760009765625,1595.0,537.0031127929688,220.82870483398438,1326.0
2010-10-29,125.69999694824219,99.0999984741211,1047.0,276.5,2380.0,132.0,522.2462158203125,1192.0,1948.153076171875,1153.0,344.70001220703125,177.09140014648438,1579.0,540.6763916015625,222.20140075683594,1322.0
2010-11-01,124.0,98.30000305175781,1048.0,273.0,2393.0,132.5,519.3471069335938,1232.0,1962.153076171875,1160.0,353.1000061035156,177.87339782714844,1577.0,542.7664184570312,224.43190002441406,1341.0
2010-11-02,128.3000030517578,100.0,1061.0,263.8999938964844,2445.0,134.10000610351562,516.0338745117188,1222.0,1950.3070068359375,1162.0,353.5,180.16720581054688,1572.0,546.9464111328125,224.08880615234375,1384.0
2010-11-03,126.5,100.5999984741211,1049.0,260.0,2444.0,132.89999389648438,512.720703125,1212.0,1956.7685546875,1142.0,343.1000061035156,180.47999572753906,1569.0,537.193115234375,224.60350036621094,1323.0
2010-11-04,126.19999694824219,100.30000305175781,1061.0,261.5,2429.0,134.89999389648438,535.9132080078125,1245.0,1985.845458984375,1140.0,342.6000061035156,180.5321044921875,1595.0,533.2664184570312,213.2790069580078,1396.0
2010-11-05,125.0,94.5,1071.0,262.8999938964844,2447.5,134.8000030517578,536.7415161132812,1233.0,1986.92236328125,1140.0,341.8999938964844,181.31410217285156,1602.0,531.556396484375,202.81239318847656,1431.0
2010-11-08,126.9000015258789,94.44999694824219,1073.0,263.1000061035156,2448.0,136.60000610351562,532.185791015625,1223.0,1943.845458984375,1122.0,342.0,182.46099853515625,1580.0,527.439697265625,208.30299377441406,1428.0
2010-11-09,135.0,91.3499984741211,1107.0,262.3999938964844,2433.5,136.60000610351562,522.2462158203125,1202.0,1948.153076171875,1118.0,348.5,181.41830444335938,1667.0,523.5131225585938,208.13150024414062,1461.0
2010-11-10,134.89999389648438,90.55000305175781,1100.0,263.8999938964844,2416.0,135.39999389648438,516.0338745117188,1189.0,1933.076171875,1160.0,359.3999938964844,180.7928009033203,1633.0,523.3231201171875,201.78280639648438,1405.0
2010-11-11,133.60000610351562,94.25,1099.0,261.0,2405.5,134.8000030517578,516.0338745117188,1181.0,1867.3839111328125,1143.0,354.5,179.2288055419922,1630.0,521.2330932617188,200.4102020263672,1472.0
2010-11-12,134.8000030517578,94.55000305175781,1087.0,259.0,2399.0,133.89999389648438,517.2764282226562,1183.0,1864.1531982421875,1161.0,350.5,181.36619567871094,1617.0,530.2263793945312,209.6757049560547,1432.0
2010-11-15,134.0,95.55000305175781,1094.0,256.5,2399.0,134.1999969482422,516.0338745117188,1195.0,1879.2301025390625,1164.0,352.5,181.4705047607422,1619.0,535.2930908203125,204.87139892578125,1438.0
2010-11-16,126.19999694824219,95.69999694824219,1072.0,248.10000610351562,2382.5,129.8000030517578,503.60931396484375,1142.0,1856.61474609375,1147.0,345.20001220703125,177.7169952392578,1577.0,532.2531127929688,202.12600708007812,1359.0
2010-11-17,125.0,95.0,1069.0,252.10000610351562,2363.0,128.0,507.3367004394531,1132.0,1863.076171875,1148.0,347.79998779296875,174.0677947998047,1578.0,531.7463989257812,205.7292938232422,1365.0
2010-11-18,128.8000030517578,93.80000305175781,1080.0,251.8000030517578,2402.5,129.8000030517578,511.89239501953125,1154.0,1880.3070068359375,1156.0,352.70001220703125,175.2667999267578,1602.0,542.5131225585938,207.1020050048828,1395.0
2010-11-19,128.0,93.9000015258789,1084.0,254.39999389648438,2427.5,129.3000030517578,508.9932861328125,1145.0,1895.3839111328125,1156.0,349.70001220703125,174.9019012451172,1601.0,540.423095703125,203.15550231933594,1377.0
2010-11-22,128.39999389648438,92.75,1075.0,246.8000030517578,2412.0,128.3000030517578,497.3970031738281,1135.0,1985.845458984375,1167.0,345.8999938964844,173.18150329589844,1589.0,534.3430786132812,202.6407928466797,1375.0
2010-11-23,124.0,89.19999694824219,1057.0,242.6999969482422,2379.0,126.5999984741211,489.114013671875,1120.0,1938.4608154296875,1155.0,338.79998779296875,169.89720153808594,1578.0,529.7830810546875,205.38609313964844,1317.0
2010-11-24,124.9000015258789,90.75,1080.0,245.3000030517578,2384.5,128.0,488.28570556640625,1152.0,1961.076171875,1156.0,333.79998779296875,171.04409790039062,1636.0,532.443115234375,211.22000122070312,1373.0
2010-11-25,130.5,90.4000015258789,1083.0,250.5,2388.5,130.1999969482422,487.043212890625,1171.0,1981.5377197265625,1156.0,335.1000061035156,172.24310302734375,1668.0,543.7797241210938,212.24949645996094,1377.0
2010-11-26,131.0,90.5,1083.0,247.89999389648438,2394.0,130.5,477.931884765625,1175.0,1967.537841796875,1148.0,340.1000061035156,172.34739685058594,1676.0,544.6663818359375,211.56309509277344,1325.0
2010-11-29,131.5,89.19999694824219,1067.0,243.3000030517578,2333.5,130.0,470.89129638671875,1159.0,1969.691650390625,1121.0,333.8999938964844,166.0915985107422,1630.0,534.0264282226562,208.6461944580078,1299.0
2010-11-30,130.89999389648438,87.69999694824219,1061.0,236.1999969482422,2330.5,131.39999389648438,470.47711181640625,1138.0,1936.3070068359375,1120.0,330.29998779296875,167.6033935546875,1596.0,524.7797241210938,208.98939514160156,1315.0
2010-12-01,131.5,88.25,1078.0,240.60000610351562,2348.0,133.39999389648438,496.15460205078125,1162.0,1987.999267578125,1112.0,327.1000061035156,171.56539916992188,1658.0,524.653076171875,212.24949645996094,1361.0
2010-12-02,144.60000610351562,91.19999694824219,1101.0,253.10000610351562,2371.0,136.5,501.5386047363281,1201.0,2001.999267578125,1114.0,330.79998779296875,172.1909942626953,1712.0,542.0697021484375,214.8231964111328,1413.0
2010-12-03,144.0,91.1500015258789,1094.0,268.0,2365.0,137.6999969482422,497.3970031738281,1212.0,1992.3070068359375,1125.0,326.20001220703125,171.04409790039062,1745.0,540.7396850585938,215.33799743652344,1436.0
2010-12-06,150.0,91.1500015258789,1110.0,270.0,2356.5,139.60000610351562,504.02349853515625,1217.0,2013.845458984375,1120.0,325.5,172.03460693359375,1748.0,531.9996948242188,219.7991943359375,1457.0
2010-12-07,150.0,90.5999984741211,1136.0,274.3999938964844,2360.0,139.8000030517578,506.9224853515625,1227.0,2050.460693359375,1121.0,325.0,172.1909942626953,1757.0,544.6663818359375,223.05929565429688,1528.0
2010-12-08,143.6999969482422,92.0999984741211,1106.0,276.79998779296875,2376.5,138.5,525.5593872070312,1229.0,2050.460693359375,1111.0,325.1000061035156,171.14840698242188,1768.0,538.903076171875,223.74560546875,1510.0
2010-12-09,158.0,94.94999694824219,1105.0,277.79998779296875,2366.0,139.60000610351562,541.7113037109375,1237.0,2004.153076171875,1116.0,324.70001220703125,170.83560180664062,1777.0,540.0430908203125,220.31390380859375,1510.0
2010-12-10,155.3000030517578,96.8499984741211,1091.0,277.8999938964844,2379.0,139.5,545.8529052734375,1255.0,1994.4608154296875,1125.0,330.3999938964844,172.39950561523438,1779.0,541.81640625,219.28439331054688,1497.0
2010-12-13,159.89999389648438,98.1500015258789,1104.0,278.0,2377.0,140.60000610351562,542.5396728515625,1260.0,2015.999267578125,1136.0,330.5,175.73599243164062,1791.0,547.19970703125,216.19590759277344,1543.0
2010-12-14,158.10000610351562,98.05000305175781,1108.0,278.6000061035156,2407.0,141.0,547.0952758789062,1256.0,2074.153076171875,1150.0,337.5,176.72650146484375,1788.0,543.7797241210938,215.6811981201172,1553.0
2010-12-15,157.3000030517578,97.0999984741211,1125.0,275.8999938964844,2407.5,140.6999969482422,549.994384765625,1242.0,2099.999267578125,1166.0,333.5,176.3094024658203,1782.0,540.7396850585938,214.9947967529297,1560.0
2010-12-16,166.10000610351562,96.1500015258789,1139.0,270.3999938964844,2424.0,140.10000610351562,554.1359252929688,1257.0,2104.306884765625,1173.0,330.3999938964844,174.84970092773438,1766.0,543.3997192382812,215.8527069091797,1528.0
2010-12-17,166.39999389648438,97.8499984741211,1133.0,272.8999938964844,2455.0,140.3000030517578,555.37841796875,1235.0,2139.845458984375,1185.0,325.0,177.29989624023438,1783.0,548.9730834960938,216.19590759277344,1530.0
2010-12-20,164.39999389648438,98.1500015258789,1128.0,268.5,2463.0,140.39999389648438,556.2067260742188,1251.0,2110.7685546875,1200.0,327.5,177.5084991455078,1831.0,544.7930908203125,218.5980987548828,1547.0
2010-12-21,168.89999389648438,98.0999984741211,1149.0,266.5,2485.0,141.8000030517578,559.105712890625,1270.0,2099.999267578125,1203.0,335.1000061035156,177.247802734375,1828.0,546.2496948242188,223.05929565429688,1594.0
2010-12-22,170.89999389648438,98.1500015258789,1160.0,267.79998779296875,2505.0,141.60000610351562,558.6915893554688,1255.0,2103.22998046875,1233.0,332.79998779296875,176.72650146484375,1884.0,547.19970703125,222.02980041503906,1605.0
2010-12-23,172.39999389648438,98.94999694824219,1166.0,274.8999938964844,2521.0,141.0,562.4190063476562,1258.0,2089.22998046875,1232.0,334.8999938964844,179.8022003173828,1874.0,549.2263793945312,221.1717987060547,1606.0
2010-12-24,168.3000030517578,99.19999694824219,1180.0,273.5,2519.0,140.39999389648438,563.247314453125,1269.0,2071.999267578125,1237.0,336.29998779296875,179.4373016357422,1900.0,556.06640625,221.8582000732422,1605.0
2010-12-29,176.89999389648438,98.44999694824219,1182.0,273.0,2500.0,140.6999969482422,564.0756225585938,1265.0,2103.22998046875,1252.0,336.0,176.04879760742188,1878.0,551.5697021484375,219.97079467773438,1634.0
2010-12-30,174.0,97.80000305175781,1182.0,272.8999938964844,2492.5,140.1999969482422,553.3076171875,1258.0,2081.691650390625,1258.0,330.70001220703125,174.11990356445312,1875.0,544.0963745117188,218.0832977294922,1624.0
2010-12-31,172.89999389648438,96.9000015258789,1181.0,265.70001220703125,2463.5,141.60000610351562,553.3076171875,1245.0,2082.7685546875,1225.0,330.0,172.8686981201172,1855.0,538.3331298828125,213.793701171875,1612.0
2011-01-04,171.6999969482422,97.55000305175781,1164.0,274.5,2488.0,142.5,561.176513671875,1299.0,2082.7685546875,1239.0,342.29998779296875,177.19569396972656,1893.0,548.5930786132812,222.54449462890625,1622.0
2011-01-05,164.6999969482422,97.94999694824219,1150.0,277.5,2485.0,141.3000030517578,564.9038696289062,1301.0,2050.460693359375,1242.0,341.79998779296875,182.7738037109375,1886.0,553.0897216796875,224.43190002441406,1586.0
2011-01-06,171.10000610351562,98.19999694824219,1139.0,280.79998779296875,2481.0,140.89999389648438,570.7020263671875,1291.0,2074.153076171875,1220.0,350.8999938964844,183.1907958984375,1898.0,544.6030883789062,226.14779663085938,1537.0
2011-01-07,170.5,97.3499984741211,1150.0,282.0,2426.5,140.10000610351562,564.0756225585938,1294.0,2067.691650390625,1229.0,346.79998779296875,182.20030212402344,1900.0,544.2230834960938,226.31939697265625,1511.0
2011-01-10,166.39999389648438,96.25,1141.0,279.29998779296875,2418.5,139.39999389648438,556.6207885742188,1273.0,2081.691650390625,1219.0,340.3999938964844,184.33770751953125,1887.0,544.2230834960938,224.08880615234375,1505.0
2011-01-11,176.1999969482422,97.5999984741211,1136.0,278.8999938964844,2430.0,140.8000030517578,570.7020263671875,1294.0,2113.999267578125,1211.0,340.0,181.10549926757812,1918.0,538.7764282226562,228.20680236816406,1532.0
2011-01-12,170.0,99.0999984741211,1131.0,281.29998779296875,2411.0,142.89999389648438,577.7426147460938,1285.0,2180.7685546875,1215.0,345.6000061035156,178.2904052734375,1922.0,536.6864013671875,228.0352020263672,1571.0
2011-01-13,166.3000030517578,98.05000305175781,1126.0,280.1000061035156,2325.0,141.8000030517578,574.843505859375,1283.0,2141.999267578125,1213.0,342.6000061035156,179.2288055419922,1895.0,513.6964111328125,227.69200134277344,1539.0
2011-01-14,162.0,97.80000305175781,1120.0,272.5,2366.5,142.0,577.3284912109375,1282.0,2061.22998046875,1199.0,346.70001220703125,179.28089904785156,1886.0,513.6964111328125,224.60350036621094,1502.0
2011-01-17,159.1999969482422,101.80000305175781,1112.0,275.0,2353.0,142.10000610351562,571.5302734375,1381.0,2048.306884765625,1201.0,349.3999938964844,182.46099853515625,1841.0,519.9663696289062,224.43190002441406,1489.0
2011-01-18,170.3000030517578,104.9000015258789,1116.0,282.8999938964844,2371.5,143.5,570.2879028320312,1388.0,2048.306884765625,1213.0,361.1000061035156,186.31869506835938,1851.0,518.06640625,226.8341064453125,1531.0
2011-01-19,167.3000030517578,102.30000305175781,1115.0,279.0,2337.5,142.6999969482422,554.9641723632812,1383.0,2011.691650390625,1206.0,349.8999938964844,184.1291961669922,1833.0,511.4164123535156,222.8876953125,1476.0
2011-01-20,161.3000030517578,101.5999984741211,1079.0,281.0,2297.0,141.10000610351562,552.4793090820312,1355.0,1942.7685546875,1211.0,343.20001220703125,180.16720581054688,1816.0,505.2731018066406,216.19590759277344,1419.0
2011-01-21,163.39999389648438,102.5,1086.0,293.0,2282.5,140.8000030517578,550.8226928710938,1340.0,1992.3070068359375,1217.0,349.6000061035156,183.1907958984375,1811.0,506.6664123535156,215.16639709472656,1411.0
2011-01-24,161.39999389648438,104.5,1092.0,294.1000061035156,2373.0,141.1999969482422,542.12548828125,1367.0,2019.22998046875,1222.0,353.0,185.48460388183594,1828.0,513.6331176757812,216.02430725097656,1408.0
2011-01-25,163.8000030517578,104.69999694824219,1081.0,295.3999938964844,2355.0,140.8000030517578,553.3076171875,1369.0,1992.3070068359375,1215.0,351.6000061035156,187.15280151367188,1793.0,505.3996887207031,218.42649841308594,1390.0
2011-01-26,167.10000610351562,104.4000015258789,1099.0,301.0,2376.0,142.0,566.1463012695312,1385.0,2010.61474609375,1178.0,355.6000061035156,188.35189819335938,1847.0,510.4664001464844,222.8876953125,1436.0
2011-01-27,164.60000610351562,102.30000305175781,1087.0,300.0,2370.0,143.1999969482422,583.1265869140625,1395.0,2000.92236328125,1178.0,347.20001220703125,186.68359375,1869.0,505.1463928222656,222.02980041503906,1440.0
2011-01-28,164.5,102.5,1065.0,305.8999938964844,2307.5,142.10000610351562,577.3284912109375,1367.0,1978.3070068359375,1166.0,348.8999938964844,185.74530029296875,1826.0,504.25970458984375,220.6571044921875,1398.0
2011-01-31,166.0,100.0999984741211,1062.0,303.0,2305.0,141.0,559.93408203125,1360.0,1951.3839111328125,1159.0,342.0,182.82589721679688,1803.0,510.0863952636719,218.94129943847656,1406.0
2011-02-01,173.0,100.9000015258789,1073.0,308.0,2321.5,142.3000030517578,564.0756225585938,1361.0,1987.999267578125,1177.0,333.6000061035156,184.54620361328125,1861.0,510.4664001464844,219.11279296875,1472.0
2011-02-02,177.0,100.5,1080.0,309.8999938964844,2353.0,142.8000030517578,579.8134155273438,1327.0,1999.845458984375,1162.0,332.0,184.65049743652344,1855.0,514.3297119140625,214.9947967529297,1509.0
2011-02-03,185.0,100.30000305175781,1071.0,308.0,2388.0,142.0,577.3284912109375,1331.0,1971.845458984375,1166.0,329.6000061035156,184.54620361328125,1835.0,512.9996948242188,218.94129943847656,1524.0
2011-02-04,184.6999969482422,101.9000015258789,1069.0,306.0,2389.0,142.5,590.581298828125,1350.0,1984.7685546875,1166.0,336.8999938964844,187.15280151367188,1851.0,509.8330993652344,220.82870483398438,1491.0
2011-02-07,186.39999389648438,103.0,1063.0,310.8999938964844,2444.0,144.39999389648438,593.0662231445312,1374.0,2019.22998046875,1169.0,341.20001220703125,185.1197052001953,1865.0,509.3263854980469,221.51499938964844,1495.0
2011-02-08,186.39999389648438,103.4000015258789,1061.0,310.1000061035156,2427.0,144.3000030517578,592.652099609375,1403.0,1996.61474609375,1166.0,346.0,187.25709533691406,1860.0,501.5997009277344,224.43190002441406,1513.0
2011-02-09,185.39999389648438,102.5999984741211,1059.0,309.20001220703125,2403.5,144.0,605.905029296875,1429.0,1999.845458984375,1167.0,350.8999938964844,187.7783966064453,1841.0,499.6997985839844,224.9467010498047,1456.0
2011-02-10,187.60000610351562,101.9000015258789,1044.0,305.3999938964844,2401.0,142.8000030517578,594.3087158203125,1410.0,1997.691650390625,1173.0,350.1000061035156,188.35189819335938,1821.0,500.0163879394531,223.05929565429688,1430.0
2011-02-11,186.5,100.4000015258789,1045.0,306.5,2423.5,145.6999969482422,599.6926879882812,1426.0,1982.61474609375,1181.0,356.5,187.67410278320312,1802.0,500.3963928222656,225.63299560546875,1459.0
2011-02-14,185.10000610351562,100.0,1045.0,305.79998779296875,2403.0,147.60000610351562,594.3087158203125,1425.0,2004.153076171875,1183.0,352.20001220703125,187.5699005126953,1792.0,499.4464111328125,224.60350036621094,1486.0
2011-02-15,181.6999969482422,98.19999694824219,1044.0,304.0,2424.0,146.6999969482422,590.581298828125,1400.0,1943.845458984375,1183.0,350.79998779296875,187.2050018310547,1756.0,505.7796936035156,219.62759399414062,1428.0
2011-02-16,182.1999969482422,98.0,1045.0,307.5,2421.5,148.5,607.9757080078125,1386.0,1967.537841796875,1190.0,355.70001220703125,190.54139709472656,1739.0,508.3131103515625,221.51499938964844,1432.0
2011-02-17,186.5,98.0,1059.0,314.6000061035156,2443.0,148.3000030517578,614.6021728515625,1363.0,1969.691650390625,1196.0,340.8999938964844,188.4561004638672,1758.0,510.4664001464844,216.53909301757812,1410.0
2011-02-18,184.1999969482422,92.5,1055.0,319.0,2466.5,148.3000030517578,605.0767211914062,1378.0,1969.691650390625,1211.0,342.70001220703125,189.44659423828125,1760.0,519.3331298828125,215.33799743652344,1407.0
2011-02-21,179.60000610351562,91.25,1050.0,319.0,2450.0,147.1999969482422,593.4804077148438,1363.0,1979.3839111328125,1206.0,341.5,187.15280151367188,1736.0,523.7664184570312,214.13690185546875,1391.0
2011-02-22,179.10000610351562,92.44999694824219,1037.0,310.1000061035156,2439.5,146.6999969482422,593.0662231445312,1351.0,1965.3839111328125,1210.0,326.79998779296875,186.0059051513672,1761.0,517.8764038085938,210.87680053710938,1383.0
2011-02-23,173.0,90.25,1032.0,307.1000061035156,2413.0,142.0,584.783203125,1345.0,1966.4608154296875,1212.0,327.0,183.13870239257812,1737.0,515.9130859375,208.30299377441406,1313.0
2011-02-24,167.10000610351562,90.0,1022.0,300.0,2396.5,140.5,563.661376953125,1324.0,1937.3839111328125,1218.0,325.5,180.6363983154297,1732.0,509.0730895996094,208.6461944580078,1348.0
2011-02-25,170.60000610351562,90.9000015258789,1027.0,300.0,2466.5,145.3000030517578,575.6718139648438,1345.0,1979.3839111328125,1219.0,327.6000061035156,182.24200439453125,1756.0,514.3297119140625,210.01890563964844,1397.0
2011-02-28,171.39999389648438,90.8499984741211,966.5,305.0,2462.0,144.0,589.3389282226562,1337.0,1971.845458984375,1239.0,328.8999938964844,181.73109436035156,1791.0,511.98638916015625,211.7346954345703,1407.0
2011-03-01,178.0,90.75,993.0,306.3999938964844,2470.5,140.89999389648438,576.5001831054688,1330.0,2013.845458984375,1218.0,324.0,181.8874969482422,1774.0,507.36309814453125,210.3621063232422,1418.0
2011-03-02,175.5,88.30000305175781,980.5,301.20001220703125,2451.0,139.39999389648438,575.2576904296875,1296.0,2003.076171875,1212.0,320.79998779296875,183.34719848632812,1759.0,505.5896911621094,204.87139892578125,1409.0
2011-03-03,181.10000610351562,87.4000015258789,986.0,309.0,2501.5,142.10000610351562,581.8840942382812,1331.0,2032.153076171875,1220.0,327.70001220703125,188.4561004638672,1765.0,509.19970703125,207.1020050048828,1447.0
2011-03-04,182.39999389648438,88.75,978.0,320.8999938964844,2483.0,143.0,588.5106201171875,1344.0,2067.691650390625,1222.0,324.29998779296875,186.52720642089844,1796.0,508.8830871582031,207.27349853515625,1437.0
2011-03-07,186.5,87.80000305175781,975.0,317.29998779296875,2468.5,143.0,580.2274780273438,1347.0,2092.460693359375,1215.0,325.1000061035156,186.31869506835938,1794.0,505.5263977050781,205.90089416503906,1420.0
2011-03-08,203.1999969482422,88.1500015258789,977.5,320.3999938964844,2507.0,143.89999389648438,591.4096069335938,1353.0,2098.92236328125,1220.0,327.70001220703125,189.60299682617188,1797.0,505.3996887207031,206.07240295410156,1382.0
2011-03-09,206.5,90.5,959.0,332.0,2436.5,141.1999969482422,620.4003295898438,1352.0,2133.3837890625,1205.0,330.29998779296875,187.88270568847656,1800.0,504.1964111328125,212.5926055908203,1354.0
2011-03-10,194.0,89.0,948.0,328.5,2416.5,140.1999969482422,608.8040161132812,1326.0,2084.92236328125,1208.0,323.1000061035156,186.2666015625,1744.0,499.6997985839844,207.61669921875,1317.0
2011-03-11,190.0,88.75,944.5,330.8999938964844,2396.0,139.39999389648438,597.2078247070312,1302.0,2085.999267578125,1201.0,320.70001220703125,186.52720642089844,1755.0,496.2164001464844,204.87139892578125,1339.0
2011-03-14,190.60000610351562,88.19999694824219,943.5,331.6000061035156,2366.0,140.1999969482422,594.722900390625,1288.0,2074.153076171875,1184.0,319.8999938964844,182.46099853515625,1771.0,489.12310791015625,201.26809692382812,1331.0
2011-03-15,181.78700256347656,85.94999694824219,940.0,314.0,2328.5,138.39999389648438,575.6718139648438,1285.0,2027.845458984375,1189.0,317.0,179.07240295410156,1730.0,484.37310791015625,198.17959594726562,1309.0
2011-03-16,182.0,84.25,949.5,319.5,2300.0,137.39999389648438,557.86328125,1256.0,2007.1458740234375,1196.0,306.3999938964844,174.2241973876953,1691.0,478.86309814453125,194.91949462890625,1292.0
2011-03-17,186.5,85.05000305175781,968.5,318.0,2327.0,137.89999389648438,571.5302734375,1299.0,2017.076171875,1205.0,307.1000061035156,178.7595977783203,1684.0,486.4631042480469,197.3217010498047,1347.0
2011-03-18,187.8000030517578,89.0,966.5,320.0,2327.0,137.60000610351562,588.0963745117188,1314.0,2028.9222412109375,1234.0,318.3999938964844,177.19569396972656,1723.0,485.4497985839844,198.522705078125,1364.0
2011-03-21,190.8000030517578,90.05000305175781,969.0,321.6000061035156,2338.0,140.0,598.8643798828125,1333.0,2053.691650390625,1235.0,325.1000061035156,183.50360107421875,1736.0,486.8431091308594,205.38609313964844,1367.0
2011-03-22,188.10000610351562,89.75,963.5,319.6000061035156,2346.0,139.39999389648438,607.5615844726562,1307.0,2067.691650390625,1232.0,320.5,181.93960571289062,1740.0,480.06640625,204.01339721679688,1353.0
