Date,RADL3.SA,BBAS3.SA,PETR4.SA,USIM5.SA,LAME4.SA,PETR3.SA,OIBR4.SA,UGPA3.SA,BBDC3.SA,ENBR3.SA,ITSA4.SA,CCRO3.SA,CMIG4.SA,SBSP3.SA,LREN3.SA,BRKM5.SA
2011-05-30,2.246000051498413,28.299999237060547,24.079999923706055,14.800000190734863,7.847617149353027,26.979999542236328,158.0,10.0,10.19863510131836,12.3250093460083,6.389698028564453,12.274999618530273,13.529570579528809,16.16666603088379,9.776859283447266,23.700000762939453
2011-05-31,2.240000009536743,28.049999237060547,24.09000015258789,15.149999618530273,8.133458137512207,26.829999923706055,158.89999389648438,10.0,10.237635612487793,12.489341735839844,6.522242069244385,12.34749984741211,13.393855094909668,16.09666633605957,9.892560958862305,24.700000762939453
2011-06-01,2.200000047683716,27.610000610351562,24.0,14.789999961853027,7.925573825836182,26.799999237060547,159.0,10.0,10.093334197998047,12.489341735839844,6.428357124328613,11.739999771118164,13.212823867797852,15.813332557678223,9.586775779724121,24.049999237060547
2011-06-02,2.1700000762939453,27.399999618530273,23.950000762939453,15.289999961853027,7.951559066772461,26.579999923706055,159.8000030517578,10.0,10.233736038208008,12.725982666015625,6.489106178283691,11.975000381469727,13.416443824768066,16.16666603088379,9.752065658569336,24.420000076293945
2011-06-03,2.0999999046325684,27.399999618530273,23.780000686645508,15.069999694824219,8.185428619384766,26.329999923706055,160.39999389648438,10.0,10.218135833740234,12.7161226272583,6.489106178283691,11.827500343322754,13.968499183654785,16.366666793823242,10.153718948364258,24.81999969482422
2011-06-06,2.1059999465942383,27.329999923706055,23.200000762939453,14.449999809265137,8.086684226989746,25.770000457763672,154.89999389648438,10.0,10.023133277893066,12.597803115844727,6.35656213760376,11.649999618530273,13.891587257385254,16.233333587646484,10.099172592163086,24.559999465942383
2011-06-07,2.119999885559082,27.809999465942383,23.0,14.260000228881836,8.362130165100098,25.520000457763672,153.89999389648438,10.0,10.237635612487793,12.781855583190918,6.4338788986206055,11.772500038146973,13.834185600280762,15.933333396911621,10.003305435180664,25.0
2011-06-08,2.1019999980926514,27.75,23.200000762939453,14.100000381469727,8.341341972351074,25.799999237060547,151.10000610351562,10.0,10.249336242675781,12.686543464660645,6.4338788986206055,11.8125,13.751297950744629,15.573332786560059,10.016528129577637,24.700000762939453
2011-06-09,2.190000057220459,27.540000915527344,23.700000762939453,14.3100004196167,8.356932640075684,26.260000228881836,150.0,10.0,10.124533653259277,12.456476211547852,6.373129844665527,11.77750015258789,13.583893775939941,15.633333206176758,10.115701675415039,24.170000076293945
2011-06-10,2.200000047683716,27.100000381469727,23.719999313354492,14.020000457763672,8.112668991088867,26.200000762939453,151.5,10.0,9.999732971191406,12.489341735839844,6.306858062744141,11.337499618530273,13.54767894744873,15.416666030883789,9.867768287658691,23.3700008392334
