Date,ABT,ATVI,ALK,ALB,LNT,AEE,AEP,AXP,AIG,AME,AMGN,APH,AOS,APA,AMAT,ADM,T,AVY,BLL,DUK,EA
2010-08-05,23.980403900146484,11.75,13.109999656677246,45.27000045776367,17.469999313354492,27.040000915527344,36.40999984741211,43.220001220703125,39.900001525878906,20.17333221435547,55.31999969482422,11.3100004196167,9.125,97.55000305175781,11.8100004196167,30.25,26.739999771118164,36.43000030517578,14.729999542236328,52.22999954223633,17.229999542236328
2010-08-06,24.263486862182617,10.989999771118164,13.175000190734863,45.40999984741211,17.604999542236328,27.200000762939453,35.97999954223633,43.5,40.93000030517578,20.213333129882812,55.939998626708984,11.25,9.06833267211914,95.94999694824219,11.84000015258789,30.18000030517578,26.540000915527344,36.18000030517578,14.614999771118164,52.2599983215332,17.06999969482422
2010-08-09,24.41222381591797,10.979999542236328,13.522500038146973,45.869998931884766,17.80500030517578,27.309999465942383,35.849998474121094,43.75,41.63999938964844,20.453332901000977,55.65999984741211,11.427499771118164,9.226667404174805,96.22000122070312,11.869999885559082,30.6299991607666,26.860000610351562,36.459999084472656,14.697500228881836,52.68000030517578,17.149999618530273
2010-08-10,24.6953067779541,11.0600004196167,13.2524995803833,44.9900016784668,17.80500030517578,27.6200008392334,36.27000045776367,44.09000015258789,40.189998626708984,20.168888092041016,55.720001220703125,11.2475004196167,8.908332824707031,95.45999908447266,11.529999732971191,30.639999389648438,27.010000228881836,36.060001373291016,14.697500228881836,53.06999969482422,16.709999084472656
2010-08-11,24.177122116088867,10.970000267028809,12.4399995803833,43.279998779296875,17.405000686645508,27.020000457763672,35.5,42.959999084472656,37.84000015258789,19.559999465942383,53.689998626708984,10.657500267028809,8.536666870117188,92.33000183105469,11.210000038146973,29.84000015258789,26.549999237060547,34.689998626708984,14.300000190734863,51.33000183105469,16.079999923706055
2010-08-12,24.177122116088867,10.829999923706055,12.529999732971191,42.15999984741211,17.3799991607666,26.719999313354492,35.349998474121094,42.150001525878906,37.099998474121094,19.29777717590332,54.75,10.40999984741211,8.46833324432373,91.8499984741211,11.15999984741211,30.600000381469727,26.65999984741211,34.439998626708984,14.357500076293945,51.29999923706055,15.760000228881836
2010-08-13,24.018787384033203,10.869999885559082,12.77750015258789,41.72999954223633,17.700000762939453,27.579999923706055,35.52000045776367,41.72999954223633,36.66999816894531,19.226667404174805,55.02000045776367,10.207500457763672,8.481666564941406,91.26000213623047,11.170000076293945,30.049999237060547,26.719999313354492,34.13999938964844,14.292499542236328,51.029998779296875,15.670000076293945
2010-08-16,24.15313148498535,10.880000114440918,13.017499923706055,41.810001373291016,17.735000610351562,28.09000015258789,35.72999954223633,41.540000915527344,35.959999084472656,19.275556564331055,54.08000183105469,10.324999809265137,8.5649995803833,91.4000015258789,11.210000038146973,30.040000915527344,26.649999618530273,34.16999816894531,14.154999732971191,51.09000015258789,16.049999237060547
2010-08-17,24.321062088012695,10.90999984741211,13.302499771118164,42.86000061035156,18.045000076293945,27.969999313354492,35.7599983215332,41.7400016784668,36.41999816894531,19.666667938232422,53.959999084472656,10.582500457763672,8.824999809265137,93.0,11.390000343322754,30.780000686645508,26.969999313354492,34.86000061035156,14.425000190734863,51.720001220703125,16.149999618530273
2010-08-18,24.100353240966797,11.0,13.5024995803833,42.93000030517578,17.979999542236328,27.59000015258789,35.220001220703125,41.689998626708984,36.83000183105469,19.608888626098633,54.13999938964844,10.585000038146973,8.864999771118164,92.83000183105469,11.380000114440918,30.709999084472656,27.280000686645508,34.88999938964844,14.574999809265137,51.779998779296875,16.329999923706055
2010-08-19,23.66373634338379,11.010000228881836,12.859999656677246,41.869998931884766,17.829999923706055,27.110000610351562,34.84000015258789,40.959999084472656,35.54999923706055,19.253332138061523,52.720001220703125,10.369999885559082,8.536666870117188,91.75,11.359999656677246,30.229999542236328,26.969999313354492,34.04999923706055,14.337499618530273,51.119998931884766,16.06999969482422
2010-08-20,23.67333221435547,11.0600004196167,12.510000228881836,41.22999954223633,17.790000915527344,27.139999389648438,34.81999969482422,40.7599983215332,35.16999816894531,19.164443969726562,52.34000015258789,10.414999961853027,8.501667022705078,90.52999877929688,11.09000015258789,30.520000457763672,26.450000762939453,33.810001373291016,14.28499984741211,51.18000030517578,15.789999961853027
2010-08-23,23.884443283081055,10.890000343322754,12.072500228881836,40.810001373291016,17.68000030517578,27.65999984741211,35.11000061035156,40.20000076293945,35.040000915527344,19.0222225189209,51.95000076293945,10.1899995803833,8.396666526794434,89.45999908447266,10.989999771118164,30.329999923706055,26.489999771118164,33.369998931884766,14.305000305175781,51.18000030517578,15.460000038146973
2010-08-24,23.740503311157227,10.75,11.779999732971191,40.029998779296875,17.540000915527344,28.040000915527344,35.40999984741211,39.56999969482422,34.27000045776367,18.835556030273438,51.060001373291016,10.092499732971191,8.411666870117188,87.4800033569336,10.59000015258789,29.8799991607666,26.719999313354492,32.72999954223633,14.0625,51.630001068115234,15.029999732971191
2010-08-25,23.903636932373047,10.989999771118164,11.390000343322754,39.91999816894531,17.405000686645508,27.940000534057617,35.33000183105469,39.79999923706055,34.400001525878906,18.866666793823242,51.84000015258789,10.137499809265137,8.548333168029785,86.66000366210938,10.710000038146973,30.110000610351562,26.889999389648438,32.33000183105469,14.085000038146973,51.47999954223633,15.300000190734863
2010-08-26,23.750099182128906,10.779999732971191,11.130000114440918,39.689998626708984,17.46500015258789,27.75,35.20000076293945,39.72999954223633,33.9900016784668,19.07111167907715,50.93000030517578,10.260000228881836,8.49666690826416,87.29000091552734,10.529999732971191,29.969999313354492,26.700000762939453,32.15999984741211,13.875,51.2400016784668,15.270000457763672
2010-08-27,23.913232803344727,10.75,11.199999809265137,40.63999938964844,17.719999313354492,28.270000457763672,35.709999084472656,40.90999984741211,35.20000076293945,19.435556411743164,52.08000183105469,10.482500076293945,8.728333473205566,89.97000122070312,10.6899995803833,30.530000686645508,26.940000534057617,32.9900016784668,14.1225004196167,52.08000183105469,15.550000190734863
2010-08-30,23.745302200317383,10.600000381469727,11.092499732971191,39.88999938964844,17.424999237060547,27.610000610351562,35.16999816894531,39.88999938964844,34.0,19.004444122314453,51.630001068115234,10.307499885559082,8.561667442321777,89.55000305175781,10.470000267028809,30.549999237060547,26.6299991607666,32.38999938964844,13.8725004196167,51.45000076293945,15.279999732971191
2010-08-31,23.67333221435547,10.680000305175781,11.057499885559082,40.09000015258789,17.510000228881836,28.06999969482422,35.40999984741211,39.869998931884766,33.93000030517578,19.106666564941406,51.040000915527344,10.180000305175781,8.558333396911621,89.8499984741211,10.369999885559082,30.809999465942383,27.030000686645508,32.52000045776367,14.020000457763672,51.540000915527344,15.229999542236328
2010-09-01,24.11954689025879,10.90999984741211,11.302499771118164,41.939998626708984,17.96500015258789,28.889999389648438,36.11000061035156,41.06999969482422,35.65999984741211,19.64444351196289,52.59000015258789,10.975000381469727,8.975000381469727,92.45999908447266,10.710000038146973,31.350000381469727,27.350000381469727,33.779998779296875,14.4399995803833,52.31999969482422,16.110000610351562
2010-09-02,24.282678604125977,11.010000228881836,11.614999771118164,42.38999938964844,17.815000534057617,28.459999084472656,35.86000061035156,40.880001068115234,35.91999816894531,19.85333251953125,52.5099983215332,11.164999961853027,8.846667289733887,91.30000305175781,10.789999961853027,31.540000915527344,27.399999618530273,34.27000045776367,14.675000190734863,51.84000015258789,16.360000610351562
2010-09-03,24.34505271911621,11.210000038146973,11.829999923706055,43.31999969482422,17.920000076293945,28.649999618530273,36.119998931884766,41.79999923706055,36.70000076293945,20.239999771118164,52.90999984741211,11.452500343322754,9.026666641235352,92.62000274658203,10.979999542236328,32.0,27.440000534057617,34.88999938964844,14.770000457763672,52.04999923706055,16.459999084472656
