Date,SLAB,FNLC,CVCO,BBI,FARM,NVCN,FARO,BBQ,OPTT,EXAS,SCOR,ATEC
2016-01-06,46.33000183105469,20.3700008392334,80.77999877929688,28.0,29.68000030517578,4230.0,28.260000228881836,6.570000171661377,41.20000076293945,8.119999885559082,39.47999954223633,3.7200000286102295
2016-01-07,44.97999954223633,19.350000381469727,78.0,25.200000762939453,29.489999771118164,4060.0,26.06999969482422,6.579999923706055,41.400001525878906,8.149999618530273,38.220001220703125,3.8399999141693115
2016-01-08,44.11000061035156,19.020000457763672,77.4800033569336,25.899999618530273,28.84000015258789,4240.0,24.530000686645508,6.369999885559082,38.20000076293945,7.980000019073486,36.400001525878906,3.7200000286102295
2016-01-11,44.459999084472656,18.90999984741211,79.30000305175781,23.799999237060547,27.90999984741211,4590.0,24.520000457763672,6.050000190734863,36.400001525878906,6.989999771118164,36.029998779296875,3.119999885559082
2016-01-12,44.81999969482422,18.549999237060547,82.27999877929688,24.5,29.299999237060547,4670.0,24.450000762939453,5.829999923706055,35.0,7.340000152587891,37.72999954223633,3.119999885559082
2016-01-13,43.040000915527344,18.1299991607666,81.26000213623047,24.5,28.329999923706055,4080.0,23.239999771118164,5.869999885559082,31.600000381469727,6.699999809265137,38.33000183105469,3.5999999046325684
2016-01-14,43.900001525878906,18.5,79.5999984741211,24.5,28.850000381469727,3830.0,23.59000015258789,6.059999942779541,28.799999237060547,6.989999771118164,41.40999984741211,3.5999999046325684
2016-01-15,42.459999084472656,17.809999465942383,78.68000030517578,25.200000762939453,27.059999465942383,3510.0,22.920000076293945,5.900000095367432,28.200000762939453,6.619999885559082,42.349998474121094,3.4800000190734863
2016-01-19,42.84000015258789,17.84000015258789,78.69000244140625,23.799999237060547,27.540000915527344,3300.0,21.670000076293945,5.610000133514404,26.399999618530273,6.260000228881836,36.68000030517578,3.5999999046325684
2016-01-20,43.150001525878906,18.420000076293945,78.91000366210938,23.100000381469727,26.799999237060547,2890.0,21.6200008392334,5.460000038146973,32.599998474121094,6.260000228881836,37.5,3.4800000190734863
2016-01-21,42.90999984741211,18.25,77.9800033569336,23.799999237060547,27.059999465942383,3550.0,24.329999923706055,6.0,31.0,6.360000133514404,38.84000015258789,3.5999999046325684
2016-01-22,43.45000076293945,18.450000762939453,80.13999938964844,24.5,27.530000686645508,3450.0,24.139999389648438,5.980000019073486,30.799999237060547,6.369999885559082,40.779998779296875,3.4800000190734863
2016-01-25,42.95000076293945,18.190000534057617,78.2699966430664,25.200000762939453,27.049999237060547,3360.0,23.100000381469727,6.199999809265137,36.0,6.300000190734863,41.20000076293945,4.440000057220459
2016-01-26,43.40999984741211,18.68000030517578,80.62000274658203,24.5,27.40999984741211,3510.0,24.799999237060547,6.489999771118164,34.79999923706055,6.670000076293945,42.9900016784668,5.400000095367432
2016-01-27,42.79999923706055,18.110000610351562,79.20999908447266,26.600000381469727,26.979999542236328,3480.0,23.989999771118164,6.289999961853027,31.799999237060547,6.599999904632568,39.439998626708984,5.28000020980835
2016-01-28,43.81999969482422,18.399999618530273,79.23999786376953,26.600000381469727,26.780000686645508,3450.0,24.0,6.429999828338623,34.0,6.230000019073486,39.56999969482422,4.440000057220459
2016-01-29,45.599998474121094,19.110000610351562,83.86000061035156,24.5,27.8700008392334,3420.0,25.670000076293945,6.659999847412109,33.0,6.570000171661377,38.529998779296875,5.039999961853027
2016-02-01,45.0099983215332,19.25,82.93000030517578,24.5,27.780000686645508,3440.0,24.920000076293945,6.400000095367432,32.0,6.480000019073486,39.0,5.039999961853027
2016-02-02,42.970001220703125,19.5,78.41000366210938,23.799999237060547,27.43000030517578,3270.0,24.690000534057617,5.980000019073486,30.399999618530273,6.230000019073486,37.939998626708984,4.679999828338623
2016-02-03,42.209999084472656,19.030000686645508,79.38999938964844,23.799999237060547,27.34000015258789,3390.0,24.920000076293945,6.130000114440918,31.0,6.440000057220459,39.189998626708984,5.039999961853027
2016-02-04,42.13999938964844,18.780000686645508,78.62999725341797,23.799999237060547,26.280000686645508,3280.0,25.459999084472656,6.260000228881836,31.600000381469727,6.630000114440918,39.7599983215332,4.679999828338623
2016-02-05,40.290000915527344,18.059999465942383,74.41000366210938,23.100000381469727,24.469999313354492,3300.0,24.719999313354492,5.96999979019165,31.0,6.28000020980835,35.88999938964844,4.800000190734863
2016-02-08,39.470001220703125,18.700000762939453,73.20999908447266,23.100000381469727,26.100000381469727,3330.0,24.510000228881836,5.619999885559082,30.799999237060547,6.0,34.41999816894531,4.559999942779541
2016-02-09,38.9900016784668,18.899999618530273,73.04000091552734,23.799999237060547,26.299999237060547,3380.0,24.170000076293945,5.460000038146973,31.399999618530273,5.590000152587891,34.290000915527344,3.119999885559082
2016-02-10,37.7400016784668,18.559999465942383,73.4000015258789,22.399999618530273,26.540000915527344,3380.0,24.049999237060547,5.46999979019165,31.399999618530273,5.570000171661377,35.18000030517578,2.2799999713897705
2016-02-11,36.939998626708984,18.3700008392334,71.86000061035156,22.399999618530273,26.040000915527344,3390.0,23.920000076293945,5.659999847412109,30.399999618530273,5.840000152587891,34.7599983215332,2.5199999809265137
2016-02-12,37.880001068115234,18.329999923706055,76.81999969482422,21.0,25.649999618530273,3260.0,24.639999389648438,5.619999885559082,30.399999618530273,5.869999885559082,35.599998474121094,2.5199999809265137
2016-02-16,39.43000030517578,18.829999923706055,78.4800033569336,23.100000381469727,26.489999771118164,3310.0,25.440000534057617,5.710000038146973,27.600000381469727,6.139999866485596,37.58000183105469,2.5199999809265137
2016-02-17,40.34000015258789,18.860000610351562,79.56999969482422,23.799999237060547,25.93000030517578,3280.0,26.06999969482422,6.179999828338623,29.200000762939453,6.610000133514404,37.34000015258789,2.4000000953674316
2016-02-18,40.06999969482422,18.780000686645508,77.88999938964844,23.799999237060547,25.700000762939453,3320.0,25.75,6.71999979019165,31.200000762939453,6.039999961853027,38.56999969482422,2.4000000953674316
2016-02-19,40.47999954223633,18.770000457763672,79.0,23.100000381469727,26.15999984741211,3280.0,26.0,6.5,30.0,6.25,39.290000915527344,2.4000000953674316
2016-02-22,40.439998626708984,18.8700008392334,79.37999725341797,24.5,25.959999084472656,3250.0,26.40999984741211,6.300000190734863,30.200000762939453,6.46999979019165,40.869998931884766,2.4000000953674316
