Date,BAS.DE,ALV.DE,BAYN.DE,HEI.DE,DBK.DE,CON.DE,MRK.DE,FRE.DE,ADS.DE,DTE.DE,SIE.DE,FME.DE,PUM.DE,RWE.DE,BMW.DE,VOW3.DE
2002-07-18,21.19499969482422,178.39999389648438,29.37523651123047,41.870338439941406,51.84041976928711,15.859201431274414,10.826090812683105,5.133333206176758,19.80500030517578,12.600000381469727,56.7851448059082,15.220000267028809,5.752999782562256,35.93035125732422,40.099998474121094,29.522422790527344
2002-07-19,19.905000686645508,163.75,27.6530704498291,42.38491439819336,49.01304244995117,15.791508674621582,10.33869457244873,4.877776145935059,19.927499771118164,11.850000381469727,53.78115463256836,14.449999809265137,5.5320000648498535,34.68450164794922,39.70000076293945,28.82660675048828
2002-07-22,19.2450008392334,151.1999969482422,26.226133346557617,40.35368728637695,45.75068664550781,14.602068901062012,9.846376419067383,4.755556106567383,18.512500762939453,11.65999984741211,50.97096633911133,14.333330154418945,5.050000190734863,33.408748626708984,36.0,27.78288459777832
2002-07-23,18.625,139.10000610351562,24.927127838134766,38.15996551513672,42.760189056396484,14.408663749694824,9.870991706848145,4.622222900390625,18.375,10.479999542236328,48.54839324951172,14.116669654846191,4.822000026702881,32.840641021728516,36.0,27.28587532043457
2002-07-24,18.950000762939453,147.0,24.484283447265625,34.84680938720703,43.71559524536133,15.182284355163574,9.60021686553955,4.411109924316406,18.30500030517578,12.0,48.936004638671875,13.619999885559082,5.10099983215332,32.38216781616211,36.56999969482422,28.772930145263672
2002-07-25,18.0,143.25,23.31321144104004,37.807884216308594,43.498104095458984,14.940526962280273,9.37867259979248,4.349999904632568,17.75,11.989999771118164,46.17427062988281,13.0,5.675000190734863,31.39545249938965,36.20000076293945,28.82660675048828
2002-07-26,19.174999237060547,146.0,24.307146072387695,37.41969680786133,44.1195068359375,15.182284355163574,9.230978012084961,4.266665935516357,18.872499465942383,11.899999618530273,47.482460021972656,13.166669845581055,5.75,32.28249740600586,36.849998474121094,28.32959747314453
2002-07-29,20.450000762939453,164.9499969482422,26.836271286010742,37.91621780395508,47.65372848510742,15.810850143432617,9.846376419067383,4.532223224639893,20.142499923706055,12.479999542236328,51.1163215637207,13.699999809265137,5.949999809265137,33.56821823120117,40.0,30.80470848083496
2002-07-30,20.55500030517578,164.10000610351562,26.964204788208008,38.80093002319336,47.53721237182617,16.284692764282227,9.60021686553955,4.3333330154418945,19.987499237060547,12.239999771118164,50.67056655883789,13.0,5.6539998054504395,34.186161041259766,39.97999954223633,32.40508270263672
2002-07-31,19.5,145.3000030517578,24.7991943359375,37.91621780395508,45.14481735229492,17.019630432128906,9.797143936157227,4.266665935516357,19.5,11.619999885559082,48.936004638671875,11.5,5.394999980926514,33.74761962890625,38.5,33.418983459472656
2002-08-01,19.385000228881836,139.0,23.372257232666016,38.439823150634766,45.556495666503906,16.48776626586914,9.895607948303223,3.8677759170532227,20.0,11.050000190734863,46.39714813232422,10.583330154418945,5.369999885559082,34.086490631103516,38.20000076293945,31.65956687927246
