Date,1038.HK,0027.HK,0003.HK,1044.HK,0241.HK,0002.HK,0101.HK,0012.HK,2628.HK,0006.HK,0016.HK,0267.HK,0883.HK,2319.HK,1093.HK,0386.HK,0669.HK
2008-05-09,31.950000762939453,5.480000019073486,6.993981838226318,26.7822265625,0.5699999928474426,60.70000076293945,29.649999618530273,29.865802764892578,32.70000076293945,46.0,135.39999389648438,34.5,14.079999923706055,12.350000381469727,1.5625,5.853846073150635,7.5
2008-05-13,32.04999923706055,5.769999980926514,7.011466979980469,26.87891387939453,0.550000011920929,61.900001525878906,30.600000381469727,30.27632713317871,33.20000076293945,47.0,138.3000030517578,35.70000076293945,14.34000015258789,12.300000190734863,1.71875,5.900000095367432,7.460000038146973
2008-05-14,32.25,5.699999809265137,6.945024013519287,26.58885383605957,0.5600000023841858,61.849998474121094,30.75,30.481592178344727,33.04999923706055,46.5,137.3000030517578,35.29999923706055,14.760000228881836,12.574999809265137,1.71875,5.769229888916016,7.5
2008-05-15,31.600000381469727,5.699999809265137,6.882078170776367,27.023942947387695,0.550000011920929,61.599998474121094,30.450000762939453,29.737512588500977,32.849998474121094,45.900001525878906,136.0,35.25,14.880000114440918,12.850000381469727,1.828125,5.723075866699219,7.639999866485596
2008-05-16,31.549999237060547,5.659999847412109,6.882078170776367,27.217315673828125,0.5400000214576721,61.79999923706055,31.200000762939453,29.737512588500977,33.04999923706055,45.45000076293945,133.89999389648438,35.0,14.899999618530273,13.050000190734863,1.729166030883789,5.900000095367432,7.800000190734863
2008-05-19,31.350000381469727,5.639999866485596,6.875083923339844,27.99081039428711,0.5400000214576721,61.54999923706055,31.600000381469727,29.68619728088379,33.25,45.25,132.8000030517578,35.150001525878906,15.399999618530273,12.850000381469727,1.828125,5.830769062042236,7.78000020980835
2008-05-20,30.5,5.409999847412109,6.7142229080200195,27.749094009399414,0.5099999904632568,60.849998474121094,31.0,29.096065521240234,32.54999923706055,44.79999923706055,128.8000030517578,34.29999923706055,15.079999923706055,12.375,1.7708330154418945,5.584615230560303,7.670000076293945
2008-05-21,31.75,5.489999771118164,6.805144786834717,27.50737762451172,0.5099999904632568,61.95000076293945,29.899999618530273,28.94211769104004,33.29999923706055,45.54999923706055,129.0,34.25,15.920000076293945,12.5,1.796875,5.830769062042236,7.579999923706055
2008-05-22,30.950000762939453,5.53000020980835,6.74919319152832,27.217315673828125,0.5099999904632568,61.599998474121094,28.799999237060547,28.377643585205078,32.25,45.349998474121094,126.4000015258789,33.400001525878906,15.779999732971191,12.0,1.75,5.630768775939941,7.590000152587891
2008-05-23,31.5,5.449999809265137,6.679253101348877,27.217315673828125,0.5299999713897705,61.5,28.5,28.1467227935791,31.549999237060547,45.29999923706055,123.80000305175781,33.29999923706055,14.739999771118164,12.149999618530273,1.7864580154418945,5.57692289352417,7.420000076293945
2008-05-26,32.29999923706055,5.5,6.784162998199463,26.830570220947266,0.5199999809265137,61.75,28.200000762939453,28.223695755004883,30.350000381469727,46.45000076293945,125.69999694824219,32.599998474121094,14.420000076293945,11.75,1.6875,5.423076152801514,7.570000171661377
2008-05-27,31.600000381469727,5.420000076293945,6.686246871948242,26.7822265625,0.5199999809265137,62.95000076293945,28.899999618530273,28.19803810119629,30.899999618530273,46.79999923706055,126.80000305175781,33.0,14.960000038146973,12.0,1.7395830154418945,5.461537837982178,7.5
2008-05-28,31.850000381469727,5.53000020980835,6.805144786834717,26.87891387939453,0.5199999809265137,64.19999694824219,29.200000762939453,28.06974983215332,30.950000762939453,47.0,126.69999694824219,32.79999923706055,14.199999809265137,11.975000381469727,1.697916030883789,5.5,7.46999979019165
2008-05-29,31.75,5.820000171661377,6.784162998199463,26.830570220947266,0.5299999713897705,64.69999694824219,29.700000762939453,28.121063232421875,31.100000381469727,47.400001525878906,126.0,33.0,13.739999771118164,11.850000381469727,1.6875,5.730769157409668,7.75
2008-05-30,31.549999237060547,5.800000190734863,6.721217155456543,27.362346649169922,0.5099999904632568,70.5,29.700000762939453,27.83882713317871,31.350000381469727,47.099998474121094,125.4000015258789,33.5,13.600000381469727,12.225000381469727,1.796875,6.0461530685424805,7.449999809265137
2008-06-02,31.049999237060547,5.619999885559082,6.74919319152832,26.927255630493164,0.5099999904632568,64.69999694824219,30.75,28.58290672302246,32.29999923706055,46.650001525878906,127.30000305175781,34.20000076293945,14.079999923706055,12.375,1.953125,6.269229888916016,7.449999809265137
2008-06-03,30.950000762939453,5.670000076293945,6.805144786834717,26.7822265625,0.5099999904632568,65.5999984741211,29.700000762939453,28.58290672302246,31.299999237060547,47.5,125.9000015258789,33.75,13.819999694824219,11.75,1.9739580154418945,6.0538458824157715,7.579999923706055
2008-06-04,31.049999237060547,5.429999828338623,6.861095905303955,26.87891387939453,0.4950000047683716,66.05000305175781,28.899999618530273,28.06974983215332,30.299999237060547,48.099998474121094,125.4000015258789,33.349998474121094,13.260000228881836,12.0,2.03125,6.007691860198975,7.690000057220459
2008-06-05,31.100000381469727,5.340000152587891,6.840114116668701,27.168973922729492,0.5,67.69999694824219,28.450000762939453,28.172380447387695,30.450000762939453,48.95000076293945,126.4000015258789,33.099998474121094,12.979999542236328,11.875,2.015625,6.169229984283447,7.550000190734863
2008-06-06,32.25,5.309999942779541,6.833119869232178,27.942466735839844,0.5,66.1500015258789,28.549999237060547,28.09540557861328,30.75,47.650001525878906,126.69999694824219,33.29999923706055,13.380000114440918,12.550000190734863,1.901041030883789,6.3461527824401855,7.639999866485596
2008-06-10,31.600000381469727,5.179999828338623,6.721217155456543,26.97559928894043,0.49000000953674316,64.0,26.950000762939453,26.786853790283203,29.149999618530273,46.95000076293945,120.69999694824219,31.799999237060547,13.100000381469727,11.850000381469727,1.8177080154418945,5.9692301750183105,7.380000114440918
2008-06-11,33.150001525878906,5.199999809265137,6.770174980163574,26.7822265625,0.4749999940395355,65.0,27.0,26.5302734375,29.100000381469727,47.29999923706055,118.80000305175781,31.5,13.199999809265137,11.925000190734863,1.7708330154418945,5.807692050933838,7.099999904632568
2008-06-12,32.650001525878906,5.199999809265137,6.770174980163574,26.008731842041016,0.47999998927116394,65.0,26.200000762939453,26.40198516845703,28.5,48.29999923706055,116.19999694824219,31.0,13.260000228881836,11.5,1.6875,5.723075866699219,6.980000019073486
2008-06-13,32.900001525878906,5.110000133514404,6.74919319152832,25.138551712036133,0.47999998927116394,64.30000305175781,25.899999618530273,26.01711654663086,27.799999237060547,46.95000076293945,113.5999984741211,30.0,12.880000114440918,10.949999809265137,1.6875,5.584615230560303,6.980000019073486
2008-06-16,33.349998474121094,5.170000076293945,6.784162998199463,26.298791885375977,0.48500001430511475,66.0,26.75,26.376327514648438,28.600000381469727,47.79999923706055,115.0,30.450000762939453,13.100000381469727,11.324999809265137,1.703125,5.776923179626465,7.0
2008-06-17,32.650001525878906,5.199999809265137,6.742198944091797,26.49216651916504,0.48500001430511475,66.19999694824219,26.75,26.350669860839844,28.649999618530273,47.5,114.30000305175781,30.850000381469727,13.180000305175781,11.5,1.6875,5.938460826873779,6.849999904632568
2008-06-18,33.0,5.260000228881836,6.7561869621276855,26.540508270263672,0.49000000953674316,66.0999984741211,27.0,26.915142059326172,29.100000381469727,46.95000076293945,118.4000015258789,31.100000381469727,13.34000015258789,11.850000381469727,1.666666030883789,6.400000095367432,6.679999828338623
2008-06-19,32.25,5.230000019073486,6.686246871948242,26.298791885375977,0.49000000953674316,64.25,26.049999237060547,26.6585636138916,28.299999237060547,46.5,115.30000305175781,30.0,13.020000457763672,11.399999618530273,1.791666030883789,6.146152973175049,6.579999923706055
2008-06-20,32.900001525878906,5.329999923706055,6.707229137420654,26.105419158935547,0.49000000953674316,65.1500015258789,26.299999237060547,26.632905960083008,28.299999237060547,47.25,115.80000305175781,29.950000762939453,12.619999885559082,11.399999618530273,1.8020830154418945,6.215384006500244,6.800000190734863
2008-06-23,33.0,5.230000019073486,6.721217155456543,25.090208053588867,0.4699999988079071,66.30000305175781,26.399999618530273,26.325010299682617,28.299999237060547,47.400001525878906,115.4000015258789,29.299999237060547,12.819999694824219,11.100000381469727,1.822916030883789,6.069230079650879,6.599999904632568
2008-06-24,33.349998474121094,5.159999847412109,6.693241119384766,24.848491668701172,0.4650000035762787,66.5,25.399999618530273,26.45330047607422,27.799999237060547,47.29999923706055,113.4000015258789,29.5,13.0,11.050000190734863,1.8802080154418945,5.869229793548584,6.539999961853027
2008-06-25,33.900001525878906,5.070000171661377,6.728210926055908,24.316713333129883,0.4650000035762787,67.69999694824219,25.25,26.171064376831055,28.299999237060547,46.95000076293945,112.30000305175781,29.0,13.4399995803833,10.899999618530273,1.963541030883789,5.869229793548584,6.599999904632568
2008-06-26,33.099998474121094,5.099999904632568,6.707229137420654,23.54322052001953,0.4650000035762787,66.4000015258789,25.299999237060547,25.83751106262207,28.0,46.75,110.80000305175781,28.649999618530273,13.180000305175781,11.024999618530273,2.0364580154418945,5.838460922241211,7.110000133514404
2008-06-27,32.900001525878906,4.940000057220459,6.6302947998046875,22.52800941467285,0.4650000035762787,65.9000015258789,25.049999237060547,25.247379302978516,27.200000762939453,46.70000076293945,107.4000015258789,28.299999237060547,13.100000381469727,10.800000190734863,1.963541030883789,5.65384578704834,6.739999771118164
2008-06-30,33.0,5.059999942779541,6.4834208488464355,22.23794937133789,0.45500001311302185,66.80000305175781,25.0,24.939483642578125,27.299999237060547,46.650001525878906,105.80000305175781,28.75,13.420000076293945,11.050000190734863,2.03125,5.615384101867676,6.570000171661377
2008-07-02,32.900001525878906,4.639999866485596,6.47642707824707,21.271081924438477,0.4350000023841858,66.5,23.700000762939453,24.375009536743164,26.350000381469727,46.20000076293945,104.30000305175781,28.200000762939453,14.0600004196167,11.024999618530273,2.0364580154418945,5.415383815765381,6.900000095367432
2008-07-03,32.599998474121094,4.079999923706055,6.4414567947387695,20.497587203979492,0.41999998688697815,66.4000015258789,23.5,23.861852645874023,25.399999618530273,46.79999923706055,103.0,27.299999237060547,13.5,10.850000381469727,1.9270830154418945,5.261538028717041,6.710000038146973
2008-07-04,33.25,3.819999933242798,6.448451042175293,20.594274520874023,0.4050000011920929,65.19999694824219,23.799999237060547,23.630931854248047,25.549999237060547,46.75,104.9000015258789,27.200000762939453,13.260000228881836,11.024999618530273,1.947916030883789,5.407691955566406,6.679999828338623
2008-07-07,33.95000076293945,3.9000000953674316,6.455444812774658,20.884334564208984,0.3799999952316284,65.19999694824219,24.5,24.52895736694336,26.950000762939453,46.79999923706055,110.4000015258789,28.75,13.4399995803833,11.399999618530273,1.8125,5.65384578704834,6.760000228881836
2008-07-08,33.849998474121094,3.890000104904175,6.301578044891357,20.884334564208984,0.3499999940395355,63.25,23.75,24.144088745117188,25.950000762939453,46.099998474121094,108.4000015258789,28.100000381469727,12.979999542236328,11.25,1.8125,5.5,6.550000190734863
2008-07-09,34.0,3.799999952316284,6.280595779418945,21.271081924438477,0.3499999940395355,63.0,24.25,24.631589889526367,27.5,46.54999923706055,111.69999694824219,29.100000381469727,13.039999961853027,11.550000190734863,1.963541030883789,5.676922798156738,6.800000190734863
2008-07-10,33.849998474121094,3.799999952316284,6.231637954711914,21.899545669555664,0.3499999940395355,63.29999923706055,24.850000381469727,24.118431091308594,28.049999237060547,46.25,111.4000015258789,29.149999618530273,13.0,11.649999618530273,2.026041030883789,5.7076921463012695,6.699999809265137
2008-07-11,34.599998474121094,3.700000047683716,6.1966681480407715,22.382980346679688,0.36000001430511475,64.19999694824219,25.5,23.861852645874023,28.549999237060547,46.349998474121094,114.4000015258789,30.299999237060547,13.140000343322754,11.899999618530273,2.046875,5.684615135192871,6.900000095367432
2008-07-14,35.25,3.559999942779541,6.189673900604248,21.46445655822754,0.36000001430511475,64.25,24.25,23.65658950805664,28.5,46.0,113.69999694824219,29.700000762939453,13.100000381469727,12.050000190734863,2.03125,5.607691764831543,6.820000171661377
2008-07-15,33.79999923706055,3.299999952316284,5.993843078613281,21.126052856445312,0.35499998927116394,62.900001525878906,23.299999237060547,22.68158721923828,27.0,45.650001525878906,109.0,28.200000762939453,12.699999809265137,11.600000381469727,2.0625,5.400000095367432,6.739999771118164
2008-07-16,34.0,3.0999999046325684,6.084764003753662,21.996232986450195,0.35499998927116394,63.79999923706055,23.149999618530273,22.835535049438477,26.950000762939453,45.79999923706055,108.30000305175781,28.200000762939453,12.279999732971191,12.024999618530273,1.9895830154418945,5.507691860198975,6.710000038146973
2008-07-17,33.70000076293945,3.0399999618530273,6.042799949645996,21.706172943115234,0.3449999988079071,63.0,24.200000762939453,23.194746017456055,28.049999237060547,45.099998474121094,109.9000015258789,28.299999237060547,12.220000267028809,12.425000190734863,2.010416030883789,5.753846168518066,6.610000133514404
2008-07-18,33.95000076293945,2.990000009536743,6.091757774353027,22.092918395996094,0.3400000035762787,63.099998474121094,25.200000762939453,23.27172088623047,28.049999237060547,45.79999923706055,111.80000305175781,28.100000381469727,11.880000114440918,12.449999809265137,2.0208330154418945,5.761538028717041,6.800000190734863
2008-07-21,33.79999923706055,3.009999990463257,6.259613990783691,22.914756774902344,0.3499999940395355,64.5999984741211,25.950000762939453,24.426326751708984,29.549999237060547,45.849998474121094,118.4000015258789,29.549999237060547,11.960000038146973,12.5,1.9739580154418945,5.953845977783203,7.059999942779541
2008-07-22,33.95000076293945,3.2899999618530273,6.203661918640137,23.108129501342773,0.3499999940395355,63.599998474121094,25.049999237060547,24.65724754333496,29.5,45.75,118.5,29.899999618530273,12.039999961853027,12.050000190734863,1.921875,5.953845977783203,7.119999885559082
2008-07-23,33.900001525878906,3.359999895095825,6.252620220184326,24.074996948242188,0.35499998927116394,63.5,26.0,25.221721649169922,30.399999618530273,45.650001525878906,121.4000015258789,31.700000762939453,11.920000076293945,12.0,1.921875,6.269229888916016,7.300000190734863
2008-07-24,33.29999923706055,3.440000057220459,6.189673900604248,24.17168426513672,0.35499998927116394,63.349998474121094,25.899999618530273,25.350011825561523,30.399999618530273,45.5,120.30000305175781,31.799999237060547,11.65999984741211,11.725000381469727,1.9427080154418945,6.215384006500244,7.389999866485596
2008-07-25,34.099998474121094,3.380000114440918,6.266608238220215,23.929967880249023,0.3400000035762787,64.5,25.649999618530273,25.042116165161133,29.75,45.849998474121094,118.5,31.399999618530273,11.239999771118164,11.75,1.953125,6.130768775939941,7.309999942779541
2008-07-28,33.900001525878906,3.380000114440918,6.224644184112549,23.639907836914062,0.33500000834465027,64.9000015258789,25.700000762939453,24.91382598876953,29.649999618530273,46.20000076293945,117.80000305175781,30.350000381469727,11.279999732971191,11.649999618530273,1.9583330154418945,6.146152973175049,7.320000171661377
2008-08-12,36.75,3.25,6.893269062042236,24.123340606689453,0.2849999964237213,66.8499984741211,23.600000381469727,24.246721267700195,28.0,50.0,112.5,27.850000381469727,10.0,11.0,1.447916030883789,6.199999809265137,7.059999942779541
2008-08-18,35.25,3.2200000286102295,6.252620220184326,25.1868953704834,0.23999999463558197,66.5,23.5,23.938825607299805,26.950000762939453,50.54999923706055,108.9000015258789,27.399999618530273,10.520000457763672,10.949999809265137,1.322916030883789,5.900000095367432,6.889999866485596
2008-08-19,35.5,3.259999990463257,6.168692111968994,24.655118942260742,0.23800000548362732,66.69999694824219,23.0,22.989482879638672,26.549999237060547,50.5,103.80000305175781,26.899999618530273,10.100000381469727,10.925000190734863,1.2239580154418945,5.807692050933838,6.820000171661377
2008-08-20,35.79999923706055,3.200000047683716,6.224644184112549,24.26837158203125,0.24500000476837158,68.0,23.350000381469727,23.502641677856445,27.700000762939453,51.0,104.69999694824219,27.549999237060547,10.640000343322754,11.149999618530273,1.296875,6.061538219451904,7.239999771118164
2008-08-21,36.5,3.25,6.0497941970825195,24.800148010253906,0.2549999952316284,66.05000305175781,22.600000381469727,22.52764129638672,27.0,49.400001525878906,100.5999984741211,26.450000762939453,10.699999809265137,11.024999618530273,1.265625,5.838460922241211,7.03000020980835
2008-08-25,36.79999923706055,3.200000047683716,6.189673900604248,25.331924438476562,0.25,67.0,23.5,23.09211540222168,27.850000381469727,49.5,104.0,27.0,11.15999984741211,11.475000381469727,1.338541030883789,6.015384197235107,7.300000190734863
2008-08-26,36.0,3.1600000858306885,6.147709846496582,24.848491668701172,0.27000001072883606,66.9000015258789,23.200000762939453,23.066457748413086,28.450000762939453,49.20000076293945,105.0,27.200000762939453,11.199999809265137,11.524999618530273,1.3020830154418945,6.0461530685424805,7.300000190734863
2008-08-27,34.599998474121094,3.0999999046325684,6.217649936676025,25.1868953704834,0.24500000476837158,65.9000015258789,24.0,23.630931854248047,29.850000381469727,49.45000076293945,106.5999984741211,28.0,11.619999885559082,11.774999618530273,1.3020830154418945,6.15384578704834,7.300000190734863
2008-08-28,34.0,3.0999999046325684,6.1547040939331055,25.428611755371094,0.23999999463558197,65.8499984741211,24.0,23.836193084716797,29.450000762939453,49.29999923706055,105.19999694824219,27.100000381469727,11.960000038146973,11.824999809265137,1.322916030883789,5.830769062042236,7.590000152587891
2008-08-29,34.0,3.0299999713897705,6.161697864532471,25.331924438476562,0.24199999868869781,63.5,25.0,24.375009536743164,29.850000381469727,49.75,107.5999984741211,27.350000381469727,12.0600004196167,11.875,1.34375,5.7846150398254395,7.300000190734863
2008-09-01,34.0,3.0,6.119733810424805,25.28358268737793,0.25999999046325684,61.650001525878906,24.200000762939453,23.990142822265625,29.25,50.0,106.5,27.299999237060547,12.0,11.649999618530273,1.28125,5.615384101867676,7.449999809265137
2008-09-02,34.099998474121094,2.990000009536743,6.224644184112549,25.525299072265625,0.25999999046325684,63.599998474121094,24.100000381469727,24.477642059326172,29.700000762939453,49.900001525878906,107.19999694824219,27.25,11.380000114440918,11.25,1.15625,5.792306900024414,7.349999904632568
2008-09-03,34.5,3.0,6.1547040939331055,25.718671798706055,0.25,62.599998474121094,24.0,24.246721267700195,28.950000762939453,49.900001525878906,104.5999984741211,26.200000762939453,10.699999809265137,11.5,1.15625,5.65384578704834,7.659999847412109
2008-09-04,34.25,3.0,6.119733810424805,25.718671798706055,0.23499999940395355,63.349998474121094,24.0,23.938825607299805,28.850000381469727,49.099998474121094,101.30000305175781,25.649999618530273,10.600000381469727,11.199999809265137,1.197916030883789,5.569230079650879,7.659999847412109
2008-09-05,34.75,2.9800000190734863,6.133721828460693,25.380268096923828,0.2409999966621399,65.19999694824219,22.899999618530273,22.450666427612305,28.299999237060547,49.70000076293945,95.0999984741211,24.899999618530273,10.4399995803833,11.225000381469727,1.1770830154418945,5.461537837982178,7.360000133514404
2008-09-08,35.04999923706055,3.0,6.266608238220215,25.96038818359375,0.23800000548362732,65.80000305175781,24.149999618530273,22.989482879638672,29.5,50.70000076293945,99.75,26.149999618530273,10.84000015258789,11.449999809265137,1.213541030883789,5.676922798156738,7.28000020980835
2008-09-09,34.75,2.950000047683716,6.392499923706055,25.718671798706055,0.23800000548362732,65.69999694824219,23.0,23.194746017456055,29.0,50.599998474121094,97.8499984741211,25.200000762939453,10.460000038146973,11.225000381469727,1.260416030883789,5.523076057434082,7.449999809265137
2008-09-10,34.400001525878906,2.8499999046325684,6.3855061531066895,25.718671798706055,0.24199999868869781,64.44999694824219,22.0,22.42500877380371,28.75,50.75,92.75,24.299999237060547,9.710000038146973,11.300000190734863,1.291666030883789,5.384614944458008,7.400000095367432
2008-09-11,34.29999923706055,2.7200000286102295,6.399494171142578,24.316713333129883,0.22200000286102295,64.30000305175781,20.799999237060547,21.29606056213379,27.700000762939453,49.900001525878906,91.30000305175781,23.049999237060547,9.399999618530273,10.5,1.276041030883789,5.138461112976074,7.400000095367432
2008-09-12,35.20000076293945,2.680000066757202,6.392499923706055,24.316713333129883,0.20999999344348907,64.69999694824219,21.149999618530273,21.834877014160156,27.399999618530273,49.599998474121094,95.5,23.0,9.369999885559082,10.074999809265137,1.276041030883789,5.138461112976074,7.460000038146973
2008-09-16,33.599998474121094,2.2799999713897705,6.315566062927246,20.497587203979492,0.20999999344348907,63.0,20.049999237060547,20.577640533447266,26.450000762939453,48.95000076293945,93.5999984741211,21.850000381469727,8.5600004196167,10.0,1.2395830154418945,4.853846073150635,7.389999866485596
2008-09-17,34.95000076293945,2.180000066757202,6.294583797454834,19.62740707397461,0.18199999630451202,62.5,19.260000228881836,19.50000762939453,25.899999618530273,49.150001525878906,90.05000305175781,21.450000762939453,8.199999809265137,10.0,1.229166030883789,4.65384578704834,7.400000095367432
2008-09-23,34.150001525878906,2.180000066757202,6.084764003753662,19.965810775756836,0.23000000417232513,61.20000076293945,19.399999618530273,19.50000762939453,27.75,46.349998474121094,89.9000015258789,22.0,9.649999618530273,3.9749999046325684,1.3177080154418945,4.984614849090576,7.289999961853027
2008-09-24,34.849998474121094,2.069999933242798,6.084764003753662,20.54593276977539,0.2150000035762787,61.29999923706055,19.200000762939453,19.038166046142578,28.600000381469727,47.0,89.69999694824219,23.100000381469727,9.6899995803833,4.074999809265137,1.3020830154418945,5.12307596206665,7.0
2008-09-25,34.900001525878906,2.009999990463257,6.084764003753662,20.64261817932129,0.1979999989271164,61.5,19.18000030517578,19.60264015197754,29.299999237060547,47.70000076293945,88.19999694824219,23.25,9.699999809265137,4.21999979019165,1.354166030883789,5.084615230560303,7.050000190734863
2008-09-29,34.0,1.4800000190734863,6.084764003753662,21.174394607543945,0.19200000166893005,59.900001525878906,18.020000457763672,17.85790252685547,28.0,46.54999923706055,81.0999984741211,21.799999237060547,9.0,3.825000047683716,1.338541030883789,4.530768871307373,7.130000114440918
2008-09-30,35.900001525878906,1.5199999809265137,6.140716075897217,21.174394607543945,0.17100000381469727,62.349998474121094,17.8799991607666,17.447376251220703,28.549999237060547,48.5,78.4000015258789,22.299999237060547,8.850000381469727,3.9600000381469727,1.3020830154418945,4.638461112976074,7.070000171661377
2008-10-02,34.349998474121094,1.5700000524520874,6.21065616607666,22.286293029785156,0.18000000715255737,64.19999694824219,18.0,17.1907958984375,29.5,49.70000076293945,76.6500015258789,22.649999618530273,8.850000381469727,4.125,1.322916030883789,4.800000190734863,6.78000020980835
2008-10-03,33.70000076293945,1.5299999713897705,6.147709846496582,22.866413116455078,0.1850000023841858,62.75,17.0,16.421058654785156,28.549999237060547,48.20000076293945,74.0,22.100000381469727,8.329999923706055,4.324999809265137,1.34375,4.676922798156738,6.300000190734863
2008-10-06,33.29999923706055,1.3700000047683716,5.867950916290283,22.624696731567383,0.1860000044107437,63.599998474121094,16.719999313354492,15.959217071533203,27.5,48.099998474121094,71.0,20.0,7.579999923706055,4.545000076293945,1.2864580154418945,4.307692050933838,5.760000228881836
2008-10-08,34.04999923706055,1.2799999713897705,5.385365962982178,22.72138214111328,0.16500000655651093,60.29999923706055,15.119999885559082,14.214479446411133,25.200000762939453,45.349998474121094,66.0,17.219999313354492,6.5,4.085000038146973,1.1458330154418945,3.7692298889160156,4.900000095367432
2008-10-09,32.150001525878906,1.190000057220459,5.560215950012207,23.011442184448242,0.1550000011920929,60.54999923706055,15.199999809265137,14.368427276611328,25.75,46.400001525878906,66.19999694824219,16.920000076293945,6.5,4.320000171661377,1.0677080154418945,4.0461530685424805,5.079999923706055
2008-10-10,31.850000381469727,1.1200000047683716,5.105607032775879,20.981021881103516,0.13600000739097595,56.0,14.0,12.315793991088867,22.399999618530273,44.29999923706055,58.5,14.800000190734863,5.900000095367432,4.0,1.015625,3.700000047683716,4.739999771118164
2008-10-13,31.799999237060547,1.100000023841858,5.434323787689209,21.65782928466797,0.164000004529953,59.0,16.760000228881836,14.240137100219727,26.0,47.0,66.4000015258789,15.859999656677246,6.300000190734863,4.175000190734863,1.0,4.3461527824401855,4.800000190734863
2008-10-14,30.0,0.9800000190734863,5.315425872802734,22.72138214111328,0.16500000655651093,55.29999923706055,17.600000381469727,15.394742965698242,26.5,43.79999923706055,74.0,17.200000762939453,7.170000076293945,4.230000019073486,1.0677080154418945,4.507691860198975,5.090000152587891
2008-10-15,28.25,0.949999988079071,5.063642978668213,22.23794937133789,0.17299999296665192,53.0,16.200000762939453,14.932901382446289,25.299999237060547,42.150001525878906,70.80000305175781,16.059999465942383,6.71999979019165,4.150000095367432,1.046875,4.199999809265137,4.880000114440918
2008-10-16,27.450000762939453,0.8999999761581421,4.860816955566406,21.02936553955078,0.1720000058412552,52.599998474121094,15.720000267028809,13.906584739685059,23.950000762939453,42.150001525878906,67.75,14.800000190734863,6.119999885559082,4.019999980926514,1.0052080154418945,4.023076057434082,4.199999809265137
2008-10-17,26.649999618530273,0.8700000047683716,4.609034061431885,21.271081924438477,0.16500000655651093,53.650001525878906,15.699999809265137,13.342110633850098,22.549999237060547,41.400001525878906,62.95000076293945,14.520000457763672,5.739999771118164,4.0,0.9895830154418945,4.007691860198975,3.5899999141693115
2008-10-20,29.0,0.8500000238418579,4.678974151611328,22.189605712890625,0.1420000046491623,56.0,16.799999237060547,14.368427276611328,24.200000762939453,44.400001525878906,68.30000305175781,14.520000457763672,6.0,4.159999847412109,0.9947909712791443,4.430768966674805,3.0299999713897705
2008-10-21,28.25,0.8799999952316284,4.623022079467773,22.818069458007812,0.13099999725818634,54.900001525878906,16.6200008392334,14.701979637145996,23.299999237060547,43.849998474121094,68.5,6.519999980926514,6.199999809265137,4.090000152587891,1.015625,4.384614944458008,2.9800000190734863
2008-10-22,27.0,0.8399999737739563,4.427189826965332,21.271081924438477,0.12999999523162842,54.45000076293945,16.139999389648438,14.188820838928223,22.299999237060547,42.5,64.0999984741211,4.909999847412109,5.829999923706055,4.010000228881836,0.9947909712791443,4.069230079650879,2.7899999618530273
2008-10-23,27.75,0.7300000190734863,4.2803168296813965,19.91746711730957,0.13600000739097595,53.29999923706055,16.0,13.855269432067871,21.399999618530273,42.45000076293945,63.29999923706055,5.0,5.360000133514404,3.9100000858306885,0.9479159712791443,3.876923084259033,2.25
2008-10-24,25.600000381469727,0.6600000262260437,3.986569881439209,19.91746711730957,0.125,50.0,15.199999809265137,13.342110633850098,19.399999618530273,41.70000076293945,61.54999923706055,5.059999942779541,4.880000114440918,3.450000047683716,0.7708330154418945,3.461538076400757,2.0999999046325684
2008-10-27,24.5,0.5799999833106995,3.2836740016937256,19.124635696411133,0.0949999988079071,42.849998474121094,13.880000114440918,11.700004577636719,16.700000762939453,37.349998474121094,56.04999923706055,3.6600000858306885,4.239999771118164,3.015000104904175,0.6770830154418945,2.8923070430755615,1.5800000429153442
2008-10-28,25.899999618530273,0.5299999713897705,3.986569881439209,19.91746711730957,0.09600000083446503,50.0,15.5,12.777636528015137,19.020000457763672,40.0,61.5,4.230000019073486,4.519999980926514,3.0850000381469727,0.7083330154418945,3.230768918991089,1.2400000095367432
2008-10-29,26.950000762939453,0.5400000214576721,4.294304847717285,19.10529899597168,0.0949999988079071,50.400001525878906,16.799999237060547,13.342110633850098,18.979999542236328,41.0,61.5,4.260000228881836,5.010000228881836,3.109999895095825,0.7135409712791443,3.3923070430755615,1.25
2008-10-30,29.299999237060547,0.6000000238418579,4.734926223754883,20.110841751098633,0.10100000351667404,55.0,18.5,14.368427276611328,21.299999237060547,44.04999923706055,67.0,5.0,6.130000114440918,3.984999895095825,0.7552080154418945,3.961538076400757,2.4800000190734863
2008-10-31,28.049999237060547,0.5600000023841858,4.678974151611328,20.594274520874023,0.11999999731779099,52.0,18.399999618530273,13.906584739685059,20.350000381469727,41.25,65.5,6.059999942779541,6.300000190734863,3.674999952316284,0.78125,3.869230031967163,2.8499999046325684
2008-11-13,27.399999618530273,0.6000000238418579,4.504124164581299,22.23794937133789,0.10199999809265137,51.70000076293945,15.140000343322754,13.239479064941406,20.649999618530273,41.70000076293945,58.5,6.619999885559082,5.75,3.25,1.0677080154418945,3.4384610652923584,1.9600000381469727
